id,Fecha,Temporada,Jornada,Equipo1,Equipo2,Goles1,Goles2
4589,1/5/1993,1992-1993,31,Rayo Vallecano,Real Sociedad,1,1
4590,1/5/1993,1992-1993,31,Oviedo,Real Madrid,0,4
4591,1/5/1993,1992-1993,31,Valencia,Deportivo de La Coruña,3,0
4592,2/5/1993,1992-1993,31,Athletic Club,Sporting de Gijón,0,0
4593,2/5/1993,1992-1993,31,Atlético de Madrid,Sevilla,1,0
4594,2/5/1993,1992-1993,31,Cádiz,Tenerife,1,3
4595,2/5/1993,1992-1993,31,Celta de Vigo,Osasuna,0,0
4596,2/5/1993,1992-1993,31,Español,Barcelona,0,1
4597,2/5/1993,1992-1993,31,Logroñés,Albacete,1,0
4598,2/5/1993,1992-1993,31,Zaragoza,Real Burgos,2,1
4599,8/5/1993,1992-1993,32,Sporting de Gijón,Zaragoza,3,1
4600,8/5/1993,1992-1993,32,Valencia,Atlético de Madrid,1,0
4601,9/5/1993,1992-1993,32,Barcelona,Cádiz,4,1
4602,9/5/1993,1992-1993,32,Deportivo de La Coruña,Logroñés,0,1
4603,9/5/1993,1992-1993,32,Osasuna,Sevilla,0,1
4604,9/5/1993,1992-1993,32,Real Sociedad,Celta de Vigo,1,1
4605,9/5/1993,1992-1993,32,Real Burgos,Español,1,1
4606,9/5/1993,1992-1993,32,Real Madrid,Rayo Vallecano,1,1
4607,9/5/1993,1992-1993,32,Tenerife,Oviedo,1,2
4608,26/05/1993,1992-1993,32,Albacete,Athletic Club,4,5
4609,15/05/1993,1992-1993,33,Atlético de Madrid,Osasuna,2,1
4610,15/05/1993,1992-1993,33,Celta de Vigo,Real Madrid,1,1
4611,15/05/1993,1992-1993,33,Oviedo,Barcelona,1,0
4612,16/05/1993,1992-1993,33,Athletic Club,Deportivo de La Coruña,0,1
4613,16/05/1993,1992-1993,33,Cádiz,Real Burgos,3,2
4614,16/05/1993,1992-1993,33,Español,Sporting de Gijón,1,2
4615,16/05/1993,1992-1993,33,Logroñés,Valencia,3,2
4616,16/05/1993,1992-1993,33,Rayo Vallecano,Tenerife,2,2
4617,16/05/1993,1992-1993,33,Sevilla,Real Sociedad,3,1
4618,16/05/1993,1992-1993,33,Zaragoza,Albacete,0,1
4619,22/05/1993,1992-1993,34,Valencia,Athletic Club,3,1
4620,23/05/1993,1992-1993,34,Albacete,Español,2,0
4621,23/05/1993,1992-1993,34,Barcelona,Rayo Vallecano,4,0
4622,23/05/1993,1992-1993,34,Deportivo de La Coruña,Zaragoza,1,0
4623,23/05/1993,1992-1993,34,Sporting de Gijón,Cádiz,1,0
4624,23/05/1993,1992-1993,34,Logroñés,Atlético de Madrid,2,1
4625,23/05/1993,1992-1993,34,Real Sociedad,Osasuna,1,3
4626,23/05/1993,1992-1993,34,Real Burgos,Oviedo,1,1
4627,23/05/1993,1992-1993,34,Real Madrid,Sevilla,5,0
4628,23/05/1993,1992-1993,34,Tenerife,Celta de Vigo,1,0
4629,29/05/1993,1992-1993,35,Oviedo,Sporting de Gijón,2,1
4630,29/05/1993,1992-1993,35,Sevilla,Tenerife,1,0
4631,30/05/1993,1992-1993,35,Athletic Club,Logroñés,2,0
4632,30/05/1993,1992-1993,35,Atlético de Madrid,Real Sociedad,0,0
4633,30/05/1993,1992-1993,35,Cádiz,Albacete,1,1
4634,30/05/1993,1992-1993,35,Celta de Vigo,Barcelona,3,2
4635,30/05/1993,1992-1993,35,Español,Deportivo de La Coruña,0,2
4636,30/05/1993,1992-1993,35,Osasuna,Real Madrid,0,0
4637,30/05/1993,1992-1993,35,Rayo Vallecano,Real Burgos,2,1
4638,30/05/1993,1992-1993,35,Zaragoza,Valencia,2,1
4639,5/6/1993,1992-1993,36,Barcelona,Sevilla,2,1
4640,5/6/1993,1992-1993,36,Deportivo de La Coruña,Cádiz,3,0
4641,5/6/1993,1992-1993,36,Real Madrid,Real Sociedad,2,0
4642,6/6/1993,1992-1993,36,Albacete,Oviedo,2,0
4643,6/6/1993,1992-1993,36,Athletic Club,Atlético de Madrid,1,2
4644,6/6/1993,1992-1993,36,Sporting de Gijón,Rayo Vallecano,1,0
4645,6/6/1993,1992-1993,36,Logroñés,Zaragoza,0,0
4646,6/6/1993,1992-1993,36,Real Burgos,Celta de Vigo,1,1
4647,6/6/1993,1992-1993,36,Tenerife,Osasuna,2,2
4648,6/6/1993,1992-1993,36,Valencia,Español,2,0
4649,12/6/1993,1992-1993,37,Real Madrid,Atlético de Madrid,1,0
4650,13/06/1993,1992-1993,37,Cádiz,Valencia,0,2
4651,13/06/1993,1992-1993,37,Celta de Vigo,Sporting de Gijón,0,0
4652,13/06/1993,1992-1993,37,Español,Logroñés,0,1
4653,13/06/1993,1992-1993,37,Osasuna,Barcelona,0,1
4654,13/06/1993,1992-1993,37,Real Sociedad,Tenerife,3,1
4655,13/06/1993,1992-1993,37,Rayo Vallecano,Albacete,2,2
4656,13/06/1993,1992-1993,37,Oviedo,Deportivo de La Coruña,3,3
4657,13/06/1993,1992-1993,37,Sevilla,Real Burgos,1,1
4658,13/06/1993,1992-1993,37,Zaragoza,Athletic Club,0,3
4659,4/9/1993,1993-1994,1,Osasuna,Real Madrid,1,4
4660,5/9/1993,1993-1994,1,Athletic Club,Albacete,4,1
4661,5/9/1993,1993-1994,1,Atlético de Madrid,Logroñés,1,0
4662,5/9/1993,1993-1994,1,Barcelona,Real Sociedad,3,0
4663,5/9/1993,1993-1994,1,Deportivo de La Coruña,Celta de Vigo,0,0
4664,5/9/1993,1993-1994,1,Racing de Santander,Rayo Vallecano,1,0
4665,5/9/1993,1993-1994,1,Oviedo,Valencia,0,3
4666,5/9/1993,1993-1994,1,Tenerife,Lleida,1,0
4667,5/9/1993,1993-1994,1,Valladolid,Sporting de Gijón,0,1
4668,5/9/1993,1993-1994,1,Zaragoza,Sevilla,1,2
4669,11/9/1993,1993-1994,2,Albacete,Barcelona,0,0
4670,11/9/1993,1993-1994,2,Sporting de Gijón,Deportivo de La Coruña,0,2
4671,11/9/1993,1993-1994,2,Valencia,Atlético de Madrid,2,2
4672,12/9/1993,1993-1994,2,Celta de Vigo,Oviedo,1,1
4673,12/9/1993,1993-1994,2,Lleida,Athletic Club,1,2
4674,12/9/1993,1993-1994,2,Logroñés,Racing de Santander,0,1
4675,12/9/1993,1993-1994,2,Real Sociedad,Zaragoza,2,2
4676,12/9/1993,1993-1994,2,Rayo Vallecano,Tenerife,4,3
4677,12/9/1993,1993-1994,2,Real Madrid,Valladolid,1,3
4678,12/9/1993,1993-1994,2,Sevilla,Osasuna,1,1
4679,18/09/1993,1993-1994,3,Deportivo de La Coruña,Real Madrid,4,0
4680,18/09/1993,1993-1994,3,Valladolid,Sevilla,2,2
4681,19/09/1993,1993-1994,3,Athletic Club,Barcelona,0,0
4682,19/09/1993,1993-1994,3,Atlético de Madrid,Celta de Vigo,3,2
4683,19/09/1993,1993-1994,3,Lleida,Rayo Vallecano,0,1
4684,19/09/1993,1993-1994,3,Osasuna,Real Sociedad,0,2
4685,19/09/1993,1993-1994,3,Racing de Santander,Valencia,0,1
4686,19/09/1993,1993-1994,3,Oviedo,Sporting de Gijón,0,1
4687,19/09/1993,1993-1994,3,Tenerife,Logroñés,2,0
4688,19/09/1993,1993-1994,3,Zaragoza,Albacete,1,1
4689,25/09/1993,1993-1994,4,Sporting de Gijón,Atlético de Madrid,1,1
4690,25/09/1993,1993-1994,4,Logroñés,Lleida,2,1
4691,25/09/1993,1993-1994,4,Sevilla,Deportivo de La Coruña,0,0
4692,25/09/1993,1993-1994,4,Valencia,Tenerife,3,2
4693,26/09/1993,1993-1994,4,Albacete,Osasuna,2,1
4694,26/09/1993,1993-1994,4,Barcelona,Zaragoza,4,1
4695,26/09/1993,1993-1994,4,Celta de Vigo,Racing de Santander,0,0
4696,26/09/1993,1993-1994,4,Real Sociedad,Valladolid,1,0
4697,26/09/1993,1993-1994,4,Rayo Vallecano,Athletic Club,1,2
4698,26/09/1993,1993-1994,4,Real Madrid,Oviedo,0,1
4699,2/10/1993,1993-1994,5,Atlético de Madrid,Real Madrid,0,0
4700,3/10/1993,1993-1994,5,Athletic Club,Zaragoza,2,1
4701,3/10/1993,1993-1994,5,Deportivo de La Coruña,Real Sociedad,0,1
4702,3/10/1993,1993-1994,5,Lleida,Valencia,1,1
4703,3/10/1993,1993-1994,5,Osasuna,Barcelona,2,3
4704,3/10/1993,1993-1994,5,Racing de Santander,Sporting de Gijón,2,0
4705,3/10/1993,1993-1994,5,Rayo Vallecano,Logroñés,3,1
4706,3/10/1993,1993-1994,5,Oviedo,Sevilla,0,2
4707,3/10/1993,1993-1994,5,Tenerife,Celta de Vigo,0,0
4708,3/10/1993,1993-1994,5,Valladolid,Albacete,1,0
4709,6/10/1993,1993-1994,6,Albacete,Deportivo de La Coruña,0,0
4710,6/10/1993,1993-1994,6,Barcelona,Valladolid,3,0
4711,6/10/1993,1993-1994,6,Celta de Vigo,Lleida,1,0
4712,6/10/1993,1993-1994,6,Sporting de Gijón,Tenerife,1,2
4713,6/10/1993,1993-1994,6,Real Sociedad,Oviedo,2,2
4714,6/10/1993,1993-1994,6,Real Madrid,Racing de Santander,2,1
4715,6/10/1993,1993-1994,6,Sevilla,Atlético de Madrid,2,1
4716,6/10/1993,1993-1994,6,Valencia,Rayo Vallecano,3,1
4717,6/10/1993,1993-1994,6,Zaragoza,Osasuna,2,1
4718,7/10/1993,1993-1994,6,Logroñés,Athletic Club,4,2
4719,16/10/1993,1993-1994,7,Atlético de Madrid,Real Sociedad,1,2
4720,16/10/1993,1993-1994,7,Deportivo de La Coruña,Barcelona,1,0
4721,16/10/1993,1993-1994,7,Tenerife,Real Madrid,0,0
4722,17/10/1993,1993-1994,7,Athletic Club,Osasuna,1,2
4723,17/10/1993,1993-1994,7,Lleida,Sporting de Gijón,1,1
4724,17/10/1993,1993-1994,7,Logroñés,Valencia,2,0
4725,17/10/1993,1993-1994,7,Racing de Santander,Sevilla,1,0
4726,17/10/1993,1993-1994,7,Rayo Vallecano,Celta de Vigo,1,1
4727,17/10/1993,1993-1994,7,Oviedo,Albacete,1,1
4728,17/10/1993,1993-1994,7,Valladolid,Zaragoza,0,0
4729,23/10/1993,1993-1994,8,Valencia,Athletic Club,1,0
4730,24/10/1993,1993-1994,8,Albacete,Atlético de Madrid,2,2
4731,24/10/1993,1993-1994,8,Barcelona,Oviedo,1,0
4732,24/10/1993,1993-1994,8,Celta de Vigo,Logroñés,2,0
4733,24/10/1993,1993-1994,8,Sporting de Gijón,Rayo Vallecano,2,0
4734,24/10/1993,1993-1994,8,Osasuna,Valladolid,2,0
4735,24/10/1993,1993-1994,8,Real Sociedad,Racing de Santander,2,0
4736,24/10/1993,1993-1994,8,Real Madrid,Lleida,5,0
4737,24/10/1993,1993-1994,8,Sevilla,Tenerife,4,0
4738,24/10/1993,1993-1994,8,Zaragoza,Deportivo de La Coruña,0,1
4739,30/10/1993,1993-1994,9,Atlético de Madrid,Barcelona,4,3
4740,30/10/1993,1993-1994,9,Deportivo de La Coruña,Osasuna,3,1
4741,30/10/1993,1993-1994,9,Valencia,Celta de Vigo,3,0
4742,31/10/1993,1993-1994,9,Athletic Club,Valladolid,3,0
4743,31/10/1993,1993-1994,9,Lleida,Sevilla,0,3
4744,31/10/1993,1993-1994,9,Logroñés,Sporting de Gijón,1,2
4745,31/10/1993,1993-1994,9,Racing de Santander,Albacete,1,1
4746,31/10/1993,1993-1994,9,Rayo Vallecano,Real Madrid,0,2
4747,31/10/1993,1993-1994,9,Oviedo,Zaragoza,2,1
4748,31/10/1993,1993-1994,9,Tenerife,Real Sociedad,2,1
4749,6/11/1993,1993-1994,10,Zaragoza,Atlético de Madrid,2,1
4750,7/11/1993,1993-1994,10,Albacete,Tenerife,2,3
4751,7/11/1993,1993-1994,10,Barcelona,Racing de Santander,2,1
4752,7/11/1993,1993-1994,10,Celta de Vigo,Athletic Club,1,1
4753,7/11/1993,1993-1994,10,Sporting de Gijón,Valencia,2,0
4754,7/11/1993,1993-1994,10,Osasuna,Oviedo,2,0
4755,7/11/1993,1993-1994,10,Real Sociedad,Lleida,1,3
4756,7/11/1993,1993-1994,10,Real Madrid,Logroñés,2,1
4757,7/11/1993,1993-1994,10,Sevilla,Rayo Vallecano,3,1
4758,7/11/1993,1993-1994,10,Valladolid,Deportivo de La Coruña,0,0
4759,10/11/1993,1993-1994,11,Athletic Club,Deportivo de La Coruña,3,1
4760,10/11/1993,1993-1994,11,Atlético de Madrid,Osasuna,3,0
4761,10/11/1993,1993-1994,11,Celta de Vigo,Sporting de Gijón,0,2
4762,10/11/1993,1993-1994,11,Lleida,Albacete,0,1
4763,10/11/1993,1993-1994,11,Logroñés,Sevilla,1,1
4764,10/11/1993,1993-1994,11,Racing de Santander,Zaragoza,2,0
4765,10/11/1993,1993-1994,11,Rayo Vallecano,Real Sociedad,4,1
4766,10/11/1993,1993-1994,11,Oviedo,Valladolid,1,0
4767,10/11/1993,1993-1994,11,Tenerife,Barcelona,2,3
4768,11/11/1993,1993-1994,11,Valencia,Real Madrid,0,3
4769,20/11/1993,1993-1994,12,Barcelona,Lleida,0,1
4770,20/11/1993,1993-1994,12,Deportivo de La Coruña,Oviedo,4,0
4771,20/11/1993,1993-1994,12,Sevilla,Valencia,0,1
4772,20/11/1993,1993-1994,12,Zaragoza,Tenerife,6,2
4773,21/11/1993,1993-1994,12,Albacete,Rayo Vallecano,1,1
4774,21/11/1993,1993-1994,12,Sporting de Gijón,Athletic Club,0,1
4775,21/11/1993,1993-1994,12,Osasuna,Racing de Santander,0,0
4776,21/11/1993,1993-1994,12,Real Sociedad,Logroñés,2,2
4777,21/11/1993,1993-1994,12,Real Madrid,Celta de Vigo,2,1
4778,21/11/1993,1993-1994,12,Valladolid,Atlético de Madrid,1,1
4779,27/11/1993,1993-1994,13,Atlético de Madrid,Deportivo de La Coruña,0,1
4780,28/11/1993,1993-1994,13,Athletic Club,Oviedo,1,1
4781,28/11/1993,1993-1994,13,Celta de Vigo,Sevilla,2,1
4782,28/11/1993,1993-1994,13,Sporting de Gijón,Real Madrid,2,1
4783,28/11/1993,1993-1994,13,Lleida,Zaragoza,0,1
4784,28/11/1993,1993-1994,13,Logroñés,Albacete,2,2
4785,28/11/1993,1993-1994,13,Racing de Santander,Valladolid,5,1
4786,28/11/1993,1993-1994,13,Rayo Vallecano,Barcelona,2,4
4787,28/11/1993,1993-1994,13,Tenerife,Osasuna,1,0
4788,28/11/1993,1993-1994,13,Valencia,Real Sociedad,0,0
4789,4/12/1993,1993-1994,14,Barcelona,Logroñés,2,2
4790,4/12/1993,1993-1994,14,Deportivo de La Coruña,Racing de Santander,1,0
4791,4/12/1993,1993-1994,14,Oviedo,Atlético de Madrid,1,1
4792,4/12/1993,1993-1994,14,Valladolid,Tenerife,2,0
4793,5/12/1993,1993-1994,14,Albacete,Valencia,3,1
4794,5/12/1993,1993-1994,14,Osasuna,Lleida,1,0
4795,5/12/1993,1993-1994,14,Real Sociedad,Celta de Vigo,2,1
4796,5/12/1993,1993-1994,14,Real Madrid,Athletic Club,2,1
4797,5/12/1993,1993-1994,14,Sevilla,Sporting de Gijón,1,2
4798,5/12/1993,1993-1994,14,Zaragoza,Rayo Vallecano,4,1
4799,11/12/1993,1993-1994,15,Valencia,Barcelona,0,4
4800,12/12/1993,1993-1994,15,Athletic Club,Atlético de Madrid,3,2
4801,12/12/1993,1993-1994,15,Celta de Vigo,Albacete,1,4
4802,12/12/1993,1993-1994,15,Sporting de Gijón,Real Sociedad,3,2
4803,12/12/1993,1993-1994,15,Lleida,Valladolid,1,0
4804,12/12/1993,1993-1994,15,Logroñés,Zaragoza,2,2
4805,12/12/1993,1993-1994,15,Racing de Santander,Oviedo,1,2
4806,12/12/1993,1993-1994,15,Rayo Vallecano,Osasuna,1,0
4807,12/12/1993,1993-1994,15,Real Madrid,Sevilla,0,0
4808,12/12/1993,1993-1994,15,Tenerife,Deportivo de La Coruña,0,1
4809,18/12/1993,1993-1994,16,Sevilla,Athletic Club,1,3
4810,19/12/1993,1993-1994,16,Albacete,Sporting de Gijón,3,1
4811,19/12/1993,1993-1994,16,Atlético de Madrid,Racing de Santander,4,0
4812,19/12/1993,1993-1994,16,Barcelona,Celta de Vigo,1,0
4813,19/12/1993,1993-1994,16,Deportivo de La Coruña,Lleida,2,0
4814,19/12/1993,1993-1994,16,Osasuna,Logroñés,1,3
4815,19/12/1993,1993-1994,16,Real Sociedad,Real Madrid,2,0
4816,19/12/1993,1993-1994,16,Oviedo,Tenerife,1,0
4817,19/12/1993,1993-1994,16,Valladolid,Rayo Vallecano,1,3
4818,19/12/1993,1993-1994,16,Zaragoza,Valencia,1,0
4819,1/1/1994,1993-1994,17,Rayo Vallecano,Deportivo de La Coruña,0,0
4820,2/1/1994,1993-1994,17,Athletic Club,Racing de Santander,1,2
4821,2/1/1994,1993-1994,17,Celta de Vigo,Zaragoza,1,0
4822,2/1/1994,1993-1994,17,Sporting de Gijón,Barcelona,2,0
4823,2/1/1994,1993-1994,17,Lleida,Oviedo,1,1
4824,2/1/1994,1993-1994,17,Logroñés,Valladolid,0,0
4825,2/1/1994,1993-1994,17,Real Madrid,Albacete,2,0
4826,2/1/1994,1993-1994,17,Sevilla,Real Sociedad,1,0
4827,2/1/1994,1993-1994,17,Tenerife,Atlético de Madrid,1,1
4828,2/1/1994,1993-1994,17,Valencia,Osasuna,0,0
4829,8/1/1994,1993-1994,18,Barcelona,Real Madrid,5,0
4830,9/1/1994,1993-1994,18,Albacete,Sevilla,2,2
4831,9/1/1994,1993-1994,18,Athletic Club,Real Sociedad,0,0
4832,9/1/1994,1993-1994,18,Atlético de Madrid,Lleida,0,0
4833,9/1/1994,1993-1994,18,Deportivo de La Coruña,Logroñés,3,0
4834,9/1/1994,1993-1994,18,Osasuna,Celta de Vigo,0,1
4835,9/1/1994,1993-1994,18,Racing de Santander,Tenerife,1,0
4836,9/1/1994,1993-1994,18,Oviedo,Rayo Vallecano,5,0
4837,9/1/1994,1993-1994,18,Valladolid,Valencia,1,1
4838,9/1/1994,1993-1994,18,Zaragoza,Sporting de Gijón,3,0
4839,15/01/1994,1993-1994,19,Valencia,Deportivo de La Coruña,1,3
4840,16/01/1994,1993-1994,19,Celta de Vigo,Valladolid,1,2
4841,16/01/1994,1993-1994,19,Sporting de Gijón,Osasuna,7,1
4842,16/01/1994,1993-1994,19,Lleida,Racing de Santander,0,0
4843,16/01/1994,1993-1994,19,Logroñés,Oviedo,2,2
4844,16/01/1994,1993-1994,19,Real Sociedad,Albacete,1,1
4845,16/01/1994,1993-1994,19,Rayo Vallecano,Atlético de Madrid,2,1
4846,16/01/1994,1993-1994,19,Real Madrid,Zaragoza,3,2
4847,16/01/1994,1993-1994,19,Sevilla,Barcelona,0,0
4848,16/01/1994,1993-1994,19,Tenerife,Athletic Club,2,1
4849,22/01/1994,1993-1994,20,Real Sociedad,Barcelona,2,1
4850,23/01/1994,1993-1994,20,Albacete,Athletic Club,1,0
4851,23/01/1994,1993-1994,20,Celta de Vigo,Deportivo de La Coruña,0,0
4852,23/01/1994,1993-1994,20,Sporting de Gijón,Valladolid,2,0
4853,23/01/1994,1993-1994,20,Lleida,Tenerife,1,1
4854,23/01/1994,1993-1994,20,Logroñés,Atlético de Madrid,1,0
4855,23/01/1994,1993-1994,20,Rayo Vallecano,Racing de Santander,1,1
4856,23/01/1994,1993-1994,20,Real Madrid,Osasuna,0,0
4857,23/01/1994,1993-1994,20,Sevilla,Zaragoza,0,1
4858,23/01/1994,1993-1994,20,Valencia,Oviedo,2,2
4859,29/01/1994,1993-1994,21,Atlético de Madrid,Valencia,2,0
4860,30/01/1994,1993-1994,21,Athletic Club,Lleida,4,0
4861,30/01/1994,1993-1994,21,Barcelona,Albacete,2,1
4862,30/01/1994,1993-1994,21,Deportivo de La Coruña,Sporting de Gijón,2,1
4863,30/01/1994,1993-1994,21,Osasuna,Sevilla,0,0
4864,30/01/1994,1993-1994,21,Racing de Santander,Logroñés,0,0
4865,30/01/1994,1993-1994,21,Oviedo,Celta de Vigo,1,0
4866,30/01/1994,1993-1994,21,Tenerife,Rayo Vallecano,3,1
4867,30/01/1994,1993-1994,21,Valladolid,Real Madrid,0,0
4868,30/01/1994,1993-1994,21,Zaragoza,Real Sociedad,3,0
4869,5/2/1994,1993-1994,22,Real Madrid,Deportivo de La Coruña,2,0
4870,6/2/1994,1993-1994,22,Albacete,Zaragoza,2,1
4871,6/2/1994,1993-1994,22,Barcelona,Athletic Club,2,3
4872,6/2/1994,1993-1994,22,Celta de Vigo,Atlético de Madrid,3,2
4873,6/2/1994,1993-1994,22,Sporting de Gijón,Oviedo,0,0
4874,6/2/1994,1993-1994,22,Logroñés,Tenerife,1,2
4875,6/2/1994,1993-1994,22,Real Sociedad,Osasuna,1,0
4876,6/2/1994,1993-1994,22,Rayo Vallecano,Lleida,1,2
4877,6/2/1994,1993-1994,22,Sevilla,Valladolid,3,3
4878,6/2/1994,1993-1994,22,Valencia,Racing de Santander,2,1
4879,12/2/1994,1993-1994,23,Deportivo de La Coruña,Sevilla,2,0
4880,13/02/1994,1993-1994,23,Athletic Club,Rayo Vallecano,0,0
4881,13/02/1994,1993-1994,23,Atlético de Madrid,Sporting de Gijón,2,0
4882,13/02/1994,1993-1994,23,Lleida,Logroñés,1,1
4883,13/02/1994,1993-1994,23,Osasuna,Albacete,3,1
4884,13/02/1994,1993-1994,23,Racing de Santander,Celta de Vigo,2,1
4885,13/02/1994,1993-1994,23,Oviedo,Real Madrid,0,1
4886,13/02/1994,1993-1994,23,Tenerife,Valencia,1,0
4887,13/02/1994,1993-1994,23,Valladolid,Real Sociedad,0,0
4888,13/02/1994,1993-1994,23,Zaragoza,Barcelona,6,3
4889,19/02/1994,1993-1994,24,Barcelona,Osasuna,8,1
4890,19/02/1994,1993-1994,24,Real Madrid,Atlético de Madrid,1,0
4891,20/02/1994,1993-1994,24,Albacete,Valladolid,1,1
4892,20/02/1994,1993-1994,24,Celta de Vigo,Tenerife,1,0
4893,20/02/1994,1993-1994,24,Sporting de Gijón,Racing de Santander,0,2
4894,20/02/1994,1993-1994,24,Logroñés,Rayo Vallecano,1,1
4895,20/02/1994,1993-1994,24,Real Sociedad,Deportivo de La Coruña,0,1
4896,20/02/1994,1993-1994,24,Sevilla,Oviedo,2,0
4897,20/02/1994,1993-1994,24,Valencia,Lleida,3,3
4898,20/02/1994,1993-1994,24,Zaragoza,Athletic Club,1,0
4899,22/02/1994,1993-1994,25,Valladolid,Barcelona,1,3
4900,23/02/1994,1993-1994,25,Athletic Club,Logroñés,0,0
4901,23/02/1994,1993-1994,25,Atlético de Madrid,Sevilla,2,4
4902,23/02/1994,1993-1994,25,Deportivo de La Coruña,Albacete,5,1
4903,23/02/1994,1993-1994,25,Lleida,Celta de Vigo,0,0
4904,23/02/1994,1993-1994,25,Osasuna,Zaragoza,0,0
4905,23/02/1994,1993-1994,25,Racing de Santander,Real Madrid,1,3
4906,23/02/1994,1993-1994,25,Oviedo,Real Sociedad,2,1
4907,23/02/1994,1993-1994,25,Tenerife,Sporting de Gijón,3,0
4908,24/02/1994,1993-1994,25,Rayo Vallecano,Valencia,1,1
4909,26/02/1994,1993-1994,26,Barcelona,Deportivo de La Coruña,3,0
4910,27/02/1994,1993-1994,26,Albacete,Oviedo,5,0
4911,27/02/1994,1993-1994,26,Celta de Vigo,Rayo Vallecano,0,0
4912,27/02/1994,1993-1994,26,Sporting de Gijón,Lleida,1,1
4913,27/02/1994,1993-1994,26,Osasuna,Athletic Club,0,0
4914,27/02/1994,1993-1994,26,Real Sociedad,Atlético de Madrid,2,1
4915,27/02/1994,1993-1994,26,Real Madrid,Tenerife,1,1
4916,27/02/1994,1993-1994,26,Sevilla,Racing de Santander,2,1
4917,27/02/1994,1993-1994,26,Valencia,Logroñés,3,1
4918,27/02/1994,1993-1994,26,Zaragoza,Valladolid,2,0
4919,5/3/1994,1993-1994,27,Athletic Club,Valencia,2,1
4920,5/3/1994,1993-1994,27,Tenerife,Sevilla,2,1
4921,6/3/1994,1993-1994,27,Atlético de Madrid,Albacete,0,0
4922,6/3/1994,1993-1994,27,Deportivo de La Coruña,Zaragoza,1,1
4923,6/3/1994,1993-1994,27,Lleida,Real Madrid,2,1
4924,6/3/1994,1993-1994,27,Logroñés,Celta de Vigo,1,1
4925,6/3/1994,1993-1994,27,Racing de Santander,Real Sociedad,4,1
4926,6/3/1994,1993-1994,27,Rayo Vallecano,Sporting de Gijón,2,1
4927,6/3/1994,1993-1994,27,Oviedo,Barcelona,1,3
4928,6/3/1994,1993-1994,27,Valladolid,Osasuna,2,1
4929,12/3/1994,1993-1994,28,Barcelona,Atlético de Madrid,5,3
4930,12/3/1994,1993-1994,28,Real Madrid,Rayo Vallecano,5,2
4931,13/03/1994,1993-1994,28,Albacete,Racing de Santander,3,0
4932,13/03/1994,1993-1994,28,Celta de Vigo,Valencia,1,2
4933,13/03/1994,1993-1994,28,Sporting de Gijón,Logroñés,1,2
4934,13/03/1994,1993-1994,28,Osasuna,Deportivo de La Coruña,0,0
4935,13/03/1994,1993-1994,28,Real Sociedad,Tenerife,2,1
4936,13/03/1994,1993-1994,28,Sevilla,Lleida,2,1
4937,13/03/1994,1993-1994,28,Valladolid,Athletic Club,1,1
4938,13/03/1994,1993-1994,28,Zaragoza,Oviedo,2,1
4939,19/03/1994,1993-1994,29,Racing de Santander,Barcelona,1,1
4940,20/03/1994,1993-1994,29,Athletic Club,Celta de Vigo,2,1
4941,20/03/1994,1993-1994,29,Atlético de Madrid,Zaragoza,0,4
4942,20/03/1994,1993-1994,29,Deportivo de La Coruña,Valladolid,0,0
4943,20/03/1994,1993-1994,29,Lleida,Real Sociedad,1,0
4944,20/03/1994,1993-1994,29,Logroñés,Real Madrid,3,4
4945,20/03/1994,1993-1994,29,Rayo Vallecano,Sevilla,2,1
4946,20/03/1994,1993-1994,29,Oviedo,Osasuna,1,0
4947,20/03/1994,1993-1994,29,Tenerife,Albacete,2,1
4948,20/03/1994,1993-1994,29,Valencia,Sporting de Gijón,1,0
4949,26/03/1994,1993-1994,30,Barcelona,Tenerife,2,1
4950,26/03/1994,1993-1994,30,Real Madrid,Valencia,3,2
4951,26/03/1994,1993-1994,30,Sevilla,Logroñés,4,1
4952,27/03/1994,1993-1994,30,Albacete,Lleida,2,1
4953,27/03/1994,1993-1994,30,Deportivo de La Coruña,Athletic Club,4,1
4954,27/03/1994,1993-1994,30,Sporting de Gijón,Celta de Vigo,2,1
4955,27/03/1994,1993-1994,30,Osasuna,Atlético de Madrid,0,1
4956,27/03/1994,1993-1994,30,Real Sociedad,Rayo Vallecano,1,1
4957,27/03/1994,1993-1994,30,Valladolid,Oviedo,0,0
4958,27/03/1994,1993-1994,30,Zaragoza,Racing de Santander,2,0
4959,2/4/1994,1993-1994,31,Celta de Vigo,Real Madrid,3,2
4960,2/4/1994,1993-1994,31,Lleida,Barcelona,1,2
4961,3/4/1994,1993-1994,31,Athletic Club,Sporting de Gijón,7,0
4962,3/4/1994,1993-1994,31,Atlético de Madrid,Valladolid,2,0
4963,3/4/1994,1993-1994,31,Logroñés,Real Sociedad,2,0
4964,3/4/1994,1993-1994,31,Racing de Santander,Osasuna,3,1
4965,3/4/1994,1993-1994,31,Rayo Vallecano,Albacete,0,0
4966,3/4/1994,1993-1994,31,Oviedo,Deportivo de La Coruña,2,5
4967,3/4/1994,1993-1994,31,Tenerife,Zaragoza,5,3
4968,3/4/1994,1993-1994,31,Valencia,Sevilla,1,1
4969,6/4/1994,1993-1994,32,Albacete,Logroñés,2,2
4970,6/4/1994,1993-1994,32,Barcelona,Rayo Vallecano,1,0
4971,6/4/1994,1993-1994,32,Osasuna,Tenerife,1,0
